Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].P 	 vectorElement[i].P_Correction 	 vectorElement[i].U_x 	 vectorElement[i].U_x_Correction 	 vectorElement[i].U_y 	 vectorElement[i].U_y_Correction 	 
0.9269713961 	 0.0759028384 	 0.1854425606 	 -0.5978046993 	 -0.0751895803 	 0.0006516203 	 0.9210903265 	 0.0000592264 	 
0.6456612004 	 0.7429324716 	 0.2037006418 	 -0.7307682431 	 -0.7419427610 	 0.0001378035 	 0.6445388158 	 0.0000590682 	 
-0.9654961132 	 -0.0247466140 	 0.1915809003 	 -0.7074944818 	 0.0247059663 	 -0.0007495801 	 -0.9626563822 	 0.0000119105 	 
-0.9597077498 	 -0.0767534142 	 0.1867826157 	 -0.7150310636 	 0.0765765845 	 -0.0007366570 	 -0.9568290055 	 -0.0002107809 	 
-0.4262649529 	 -0.3549690189 	 0.1346420948 	 0.2363025200 	 0.3216914574 	 -0.0001131382 	 -0.3863187267 	 -0.0001279337 	 
0.4159260718 	 -0.8252637001 	 0.2025674706 	 -0.5076380929 	 0.8196198967 	 0.0003696056 	 0.4130485763 	 -0.0004489703 	 
0.2418710535 	 0.0615357946 	 0.1177953738 	 0.4686429627 	 -0.0227419156 	 0.0002779994 	 0.0898298924 	 -0.0004880953 	 
0.7021556454 	 -0.6294621945 	 0.1982200425 	 -0.5945470021 	 0.6262479492 	 0.0003892368 	 0.6982824776 	 -0.0003879827 	 
0.9385782974 	 0.1043601610 	 0.1881541815 	 -0.6399079426 	 -0.1037332693 	 0.0006053330 	 0.9338233260 	 0.0001118600 	 
0.0687715915 	 0.2645703966 	 0.1477115697 	 0.5836440783 	 -0.1280553235 	 0.0001297641 	 0.0335603886 	 0.0003523832 	 
0.8081983295 	 -0.5049771113 	 0.1946843739 	 -0.6462170460 	 0.5029510780 	 0.0005378510 	 0.8048446377 	 -0.0002231597 	 
0.7081111576 	 -0.6036377312 	 0.1952490840 	 -0.5600843255 	 0.5996913358 	 0.0002787861 	 0.7034957044 	 -0.0003430425 	 
0.1764938795 	 0.9206555280 	 0.1987636859 	 -0.5716241804 	 -0.9152640702 	 0.0001960403 	 0.1756883376 	 0.0006275460 	 
-0.9174266232 	 -0.1802424578 	 0.1861403533 	 -0.6130297323 	 0.1790646451 	 -0.0006325511 	 -0.9117527092 	 -0.0000487559 	 
0.0717129244 	 -0.2412421669 	 0.1379515682 	 0.5489665034 	 0.0930435624 	 0.0001030439 	 0.0274691936 	 -0.0001645054 	 
0.2177360106 	 0.2282361621 	 0.1402411424 	 0.5381399195 	 -0.1421519980 	 0.0001430858 	 0.1358388154 	 0.0002969872 	 
-0.1590590897 	 -0.9156184127 	 0.1908244108 	 -0.5735526096 	 0.9097154713 	 -0.0000116235 	 -0.1580509395 	 -0.0005506202 	 
0.2503968318 	 0.0059206849 	 0.0447371779 	 0.1762848419 	 -0.0027209022 	 -0.0005787202 	 0.0946352830 	 -0.0001026259 	 
-0.2830837982 	 0.0848744354 	 0.1058999811 	 0.4093931285 	 -0.0480532997 	 -0.0000294791 	 -0.1601916924 	 -0.0001488797 	 
-0.4138636666 	 -0.1979865806 	 0.1099992998 	 0.2880036502 	 0.1671132569 	 -0.0001119498 	 -0.3491337447 	 -0.0000451453 	 
-0.2038324117 	 0.1489140394 	 0.1019652065 	 0.4049071721 	 -0.0582384070 	 -0.0002637160 	 -0.0796636359 	 -0.0003082599 	 
0.8225986981 	 -0.4242201610 	 0.1856915817 	 -0.5802226573 	 0.4215096056 	 0.0005560584 	 0.8168165112 	 -0.0002257955 	 
-0.2920072852 	 -0.3654535524 	 0.1196485810 	 0.3146153886 	 0.3110583751 	 -0.0000869396 	 -0.2485221197 	 -0.0000553557 	 
0.9206518313 	 0.1908920127 	 0.1893879680 	 -0.6195746322 	 -0.1896152866 	 0.0005501447 	 0.9155367630 	 0.0000843570 	 
0.2576267678 	 -0.8928920876 	 0.1962159996 	 -0.5519289356 	 0.8870806440 	 0.0001874357 	 0.2559425091 	 -0.0005979099 	 
-0.0983451301 	 0.9179184286 	 0.1893085011 	 -0.5571083398 	 -0.9114504272 	 -0.0001380540 	 -0.0975390215 	 0.0006400943 	 
-0.3140441462 	 -0.2897449649 	 0.1021623788 	 0.2950438696 	 0.2357691478 	 -0.0000576054 	 -0.2553809212 	 -0.0000394986 	 
-0.2867870186 	 0.2265880758 	 0.1174124325 	 0.4150905634 	 -0.1653357050 	 -0.0000240581 	 -0.2093693355 	 -0.0000709734 	 
-0.4669146613 	 0.0004400705 	 0.1185444021 	 0.3113789283 	 -0.0002790220 	 -0.0001267170 	 -0.3971797430 	 -0.0000310657 	 
-0.4555265692 	 -0.2291149129 	 0.1206706318 	 0.2567697271 	 0.2019790360 	 -0.0001448509 	 -0.4014719339 	 -0.0000886023 	 
0.5035350566 	 0.7259390108 	 0.1870049396 	 -0.4255850902 	 -0.7172890227 	 0.0003200205 	 0.4976996137 	 0.0003475017 	 
-0.3163285690 	 0.2222293730 	 0.1110122209 	 0.3717891180 	 -0.1694670802 	 -0.0000697919 	 -0.2413345107 	 0.0000762412 	 
-0.4309021127 	 -0.3033475893 	 0.1277970553 	 0.2574495337 	 0.2704906004 	 -0.0000986670 	 -0.3841870598 	 -0.0000658875 	 
0.1182773522 	 -0.8849269357 	 0.1872991102 	 -0.4567743253 	 0.8756502765 	 0.0001651576 	 0.1168991877 	 -0.0005606188 	 
-0.1409484590 	 0.2364485737 	 0.1009578421 	 0.3961304040 	 -0.1160990855 	 0.0001466102 	 -0.0689477156 	 0.0003027240 	 
0.3485701976 	 -0.2902475641 	 0.1279450817 	 0.3664946778 	 0.2435537687 	 0.0001703290 	 0.2925452640 	 -0.0000905065 	 
0.3227891354 	 -0.0391492081 	 0.0832177640 	 0.3050181214 	 0.0251311484 	 -0.0001136364 	 0.2089012938 	 -0.0000100334 	 
0.1626659230 	 0.1705741609 	 0.1837274380 	 0.7338784040 	 -0.0502953659 	 -0.0004882750 	 0.0477100763 	 0.0003222568 	 
-0.5190837032 	 0.7651209842 	 0.1845318089 	 -0.5813646932 	 -0.7599053349 	 -0.0003774202 	 -0.5153776478 	 0.0004497465 	 
0.6155635876 	 0.7470949119 	 0.1991482786 	 -0.6857238578 	 -0.7450721674 	 0.0004382218 	 0.6139442077 	 0.0006063295 	 
0.1476633465 	 -0.8813454159 	 0.1867076113 	 -0.4620557526 	 0.8720526300 	 0.0000724914 	 0.1460928674 	 -0.0006389276 	 
-0.9118081870 	 -0.0505760326 	 0.1794235629 	 -0.5606256442 	 0.0502785096 	 -0.0007112109 	 -0.9043881857 	 -0.0001085970 	 
-0.2819631602 	 0.1754562485 	 0.1139554888 	 0.4240439102 	 -0.1165118638 	 0.0000467318 	 -0.1872397401 	 -0.0000573293 	 
-0.4441502674 	 -0.3306814484 	 0.1315069502 	 0.2255434398 	 0.2996449615 	 -0.0001555932 	 -0.4021999161 	 -0.0001085999 	 
-0.8062174305 	 0.4505329009 	 0.1980909776 	 -0.5233986191 	 -0.4474514484 	 -0.0006092215 	 -0.8004001864 	 0.0002950424 	 
0.3699978737 	 -0.8241721580 	 0.1998254816 	 -0.4440562995 	 0.8164730233 	 0.0001892291 	 0.3663925911 	 -0.0003899280 	 
-0.2699685868 	 0.2021845751 	 0.1014686622 	 0.3709808313 	 -0.1365940006 	 -0.0001055980 	 -0.1824571066 	 0.0000348507 	 
0.3953688355 	 -0.3127491773 	 0.1351356156 	 0.3237115797 	 0.2744927649 	 0.0001622596 	 0.3470308575 	 -0.0000903577 	 
-0.1174525952 	 -0.7311996660 	 0.1644352177 	 -0.0715857139 	 0.7060618093 	 -0.0000463088 	 -0.1134765636 	 -0.0004106957 	 
0.6799597808 	 0.6335811693 	 0.1893435984 	 -0.5796999430 	 -0.6293656291 	 0.0003866162 	 0.6755372968 	 0.0003562399 	 
0.3842269696 	 -0.2097727405 	 0.1201670765 	 0.3549115171 	 0.1728768332 	 0.0001688810 	 0.3167391784 	 -0.0000501386 	 
-0.3334948895 	 0.2464170851 	 0.1230716850 	 0.3925183619 	 -0.1969480205 	 -0.0000801681 	 -0.2666319243 	 0.0000180339 	 
-0.4496061649 	 -0.1513899603 	 0.1183788205 	 0.3004360621 	 0.1297735640 	 -0.0000947464 	 -0.3851394523 	 -0.0000827907 	 
-0.2213288637 	 -0.3305980648 	 0.1032516574 	 0.3302520674 	 0.2573576805 	 -0.0000648731 	 -0.1722175180 	 -0.0000427533 	 
0.3897444641 	 -0.2612161883 	 0.1272988110 	 0.3433150976 	 0.2226564977 	 0.0001610918 	 0.3322213532 	 -0.0000884788 	 
0.5811007214 	 -0.7437442148 	 0.2102729928 	 -0.5494791817 	 0.7399356519 	 0.0003326681 	 0.5783255612 	 -0.0002176816 	 
-0.4494733532 	 -0.2792994980 	 0.1239998102 	 0.2385377533 	 0.2494558770 	 -0.0001583962 	 -0.4012524298 	 -0.0000931691 	 
0.1654217950 	 0.3019669064 	 0.1361239246 	 0.5051370910 	 -0.2084613578 	 -0.0000302503 	 0.1142547405 	 0.0001823219 	 
-0.4202073856 	 -0.1469731003 	 0.1085503025 	 0.2994792877 	 0.1223308113 	 -0.0001106984 	 -0.3493454019 	 -0.0000776489 	 
-0.0011225483 	 0.2348422756 	 0.1631340938 	 0.6515724141 	 -0.0681330047 	 -0.0009009190 	 -0.0006846268 	 -0.0002709800 	 
-0.5489677593 	 0.7695748308 	 0.1896669520 	 -0.6374025971 	 -0.7657893957 	 -0.0004559464 	 -0.5463318040 	 0.0005238441 	 
0.2790149555 	 -0.0940016473 	 0.0923041900 	 0.3554245645 	 0.0527474429 	 -0.0000376224 	 0.1563414469 	 0.0000865192 	 
0.6635691177 	 -0.6603309940 	 0.1937533017 	 -0.5869298751 	 0.6564016651 	 0.0004301603 	 0.6595905389 	 -0.0004271587 	 
0.1992092505 	 -0.1260355010 	 0.1021167296 	 0.4074332676 	 0.0377836996 	 0.0009638618 	 0.0587767025 	 0.0006769628 	 
0.2133767170 	 -0.0998710272 	 0.1099962509 	 0.4389624651 	 0.0291061238 	 0.0000711712 	 0.0633567592 	 0.0012620024 	 
0.2673076261 	 -0.2248871367 	 0.1289452355 	 0.4730587530 	 0.1576249244 	 0.0001383655 	 0.1871656130 	 -0.0000602183 	 
0.4427436606 	 -0.2043494114 	 0.1327123190 	 0.3388913470 	 0.1770696670 	 0.0001728494 	 0.3836569669 	 -0.0000365373 	 
0.1477805934 	 0.3257037551 	 0.1374912586 	 0.5013298409 	 -0.2331430807 	 0.0000952460 	 0.1058629419 	 0.0001390041 	 
-0.1989302376 	 -0.4062159751 	 0.1191513542 	 0.3329514633 	 0.3403422918 	 -0.0000950370 	 -0.1666683755 	 -0.0000952709 	 
0.3007500584 	 -0.0780941956 	 0.0859602985 	 0.3232606572 	 0.0478946712 	 0.0000695334 	 0.1835272160 	 0.0000297666 	 
0.4803963709 	 0.7388730093 	 0.1868438673 	 -0.4187673637 	 -0.7301246260 	 0.0001742705 	 0.4748818205 	 0.0004697705 	 
0.4021719591 	 -0.2339325835 	 0.1319282957 	 0.3671430728 	 0.1985841091 	 0.0001319051 	 0.3415902365 	 -0.0000392200 	 
-0.3384441291 	 -0.8610848286 	 0.1894299109 	 -0.5640469088 	 0.8550856876 	 -0.0002219115 	 -0.3363150969 	 -0.0005612302 	 
0.7449751758 	 0.2931971242 	 0.1757658516 	 -0.2008649824 	 -0.2862013714 	 0.0004862253 	 0.7275525275 	 0.0001712390 	 
0.3141282525 	 -0.7583637674 	 0.1881260089 	 -0.2142801736 	 0.7431010473 	 0.0002016027 	 0.3075329534 	 -0.0005112691 	 
-0.3964111189 	 -0.3507860240 	 0.1238948527 	 0.2378658089 	 0.3133177643 	 -0.0001403957 	 -0.3539142057 	 -0.0001063124 	 
0.4774225102 	 0.7655387748 	 0.1920436110 	 -0.4709130827 	 -0.7583041055 	 0.0002280336 	 0.4730214887 	 0.0005200997 	 
0.2724989420 	 -0.2739781561 	 0.1273590454 	 0.4373276255 	 0.2090202502 	 0.0001122482 	 0.2077983745 	 -0.0000785477 	 
0.8769657567 	 0.3396014050 	 0.1962090661 	 -0.5929994327 	 -0.3375792274 	 0.0006701630 	 0.8722002419 	 0.0002835139 	 
0.8689750162 	 0.2583230509 	 0.1894774726 	 -0.4966201203 	 -0.2559893303 	 0.0005982342 	 0.8613078509 	 0.0002692607 	 
-0.0710316781 	 -0.7522296865 	 0.1685270226 	 -0.0972163790 	 0.7285614516 	 -0.0000908222 	 -0.0688870728 	 -0.0004242863 	 
0.4559395205 	 -0.4343011489 	 0.1538608763 	 0.1619721131 	 0.4067256520 	 0.0001912157 	 0.4269223417 	 -0.0002330954 	 
0.5465685183 	 -0.7638024968 	 0.2114173578 	 -0.5276827500 	 0.7595359919 	 0.0002915913 	 0.5435940454 	 -0.0003053308 	 
-0.9463295304 	 0.1908722019 	 0.1970503519 	 -0.6839798884 	 -0.1902480995 	 -0.0003875064 	 -0.9436551863 	 -0.0001097140 	 
-0.4361118700 	 -0.2521306969 	 0.1227874423 	 0.2748812792 	 0.2213753240 	 -0.0001231662 	 -0.3826305499 	 -0.0000946491 	 
0.3422658603 	 -0.8301832655 	 0.1963169484 	 -0.4388529350 	 0.8218552050 	 0.0002078490 	 0.3388935053 	 -0.0006022074 	 
-0.5232656725 	 -0.7346004579 	 0.1861901833 	 -0.4932730436 	 0.7274033312 	 -0.0003954326 	 -0.5185495930 	 -0.0005181841 	 
-0.4368855001 	 0.0023349843 	 0.1157374716 	 0.3382254371 	 -0.0017989445 	 -0.0000991708 	 -0.3597243212 	 -0.0000091644 	 
-0.1693897955 	 -0.4023637869 	 0.1165430668 	 0.3418339193 	 0.3312035674 	 -0.0000418962 	 -0.1393589391 	 -0.0000917031 	 
0.1580521357 	 0.3539866710 	 0.1373733207 	 0.4762568728 	 -0.2706225764 	 0.0000259933 	 0.1208712684 	 0.0001606982 	 
0.1212027909 	 -0.2465375260 	 0.1510275174 	 0.5965552669 	 0.1202278799 	 -0.0004900362 	 0.0587534782 	 -0.0005328798 	 
0.2713959027 	 -0.0384774466 	 0.0560055111 	 0.2166268455 	 0.0181498569 	 -0.0003955439 	 0.1319224373 	 -0.0002763615 	 
-0.2656955681 	 -0.0655822852 	 0.0772194618 	 0.3015966383 	 0.0316951549 	 -0.0002215889 	 -0.1289290828 	 -0.0000552155 	 
-0.5461357058 	 -0.7487286686 	 0.1884031138 	 -0.5737701020 	 0.7435835678 	 -0.0004353845 	 -0.5422502740 	 -0.0004111867 	 
-0.4436888254 	 -0.2013317929 	 0.1204681198 	 0.2904944574 	 0.1745155739 	 -0.0001132282 	 -0.3842692149 	 -0.0000671268 	 
0.1875910669 	 0.3567558979 	 0.1404708033 	 0.4740139086 	 -0.2801175366 	 0.0000627547 	 0.1473438382 	 0.0001632894 	 
0.4668666433 	 -0.4072935709 	 0.1540510345 	 0.1848370984 	 0.3800995157 	 0.0002353006 	 0.4356319578 	 -0.0002202279 	 
-0.0421011172 	 -0.7478010203 	 0.1695333911 	 -0.0746060403 	 0.7233848740 	 -0.0000747688 	 -0.0407644131 	 -0.0003931976 	 
0.3323673588 	 -0.5251543077 	 0.1560120358 	 0.1884941498 	 0.4903640980 	 0.0001577372 	 0.3102640830 	 -0.0002479370 	 
-0.9672693748 	 0.0252742824 	 0.1890108066 	 -0.7246419703 	 -0.0253632358 	 -0.0007049606 	 -0.9646712864 	 -0.0000194364 	 
0.8186363702 	 0.4671294061 	 0.1910422792 	 -0.6215365113 	 -0.4644409583 	 0.0005242384 	 0.8143069026 	 0.0002477329 	 
-0.9659747071 	 0.0769360159 	 0.1873276816 	 -0.7368986296 	 -0.0768719080 	 -0.0006819410 	 -0.9634343547 	 0.0000707060 	 
0.1987329291 	 0.3840814332 	 0.1400548204 	 0.4407015925 	 -0.3145432122 	 0.0000645497 	 0.1627972013 	 0.0002064390 	 
-0.3092679328 	 -0.3411240544 	 0.1124489006 	 0.2956194644 	 0.2883580629 	 -0.0000927385 	 -0.2612770322 	 -0.0000621838 	 
0.2754293633 	 0.3668727086 	 0.1451268803 	 0.4285494242 	 -0.3094748724 	 0.0001002779 	 0.2324290417 	 0.0001497646 	 
-0.9193289846 	 0.2245105909 	 0.2023819230 	 -0.5904238539 	 -0.2234496646 	 -0.0003989144 	 -0.9148950110 	 -0.0000000401 	 
0.8616478919 	 -0.3383845571 	 0.1885148954 	 -0.5695404710 	 0.3362615679 	 0.0007216363 	 0.8556175875 	 -0.0002262434 	 
-0.2968955713 	 -0.3141247935 	 0.1115618951 	 0.3269872514 	 0.2572047195 	 -0.0000884933 	 -0.2429061854 	 -0.0000071063 	 
-0.3942482925 	 0.4961253812 	 0.1530306478 	 0.1497372690 	 -0.4652617077 	 -0.0001576482 	 -0.3696543278 	 0.0002590278 	 
-0.2009875404 	 0.1761828807 	 0.1179855652 	 0.4662030956 	 -0.0808825284 	 0.0000823069 	 -0.0915922165 	 0.0002577298 	 
0.2438342957 	 -0.5345977360 	 0.1511429844 	 0.2395883128 	 0.4923287467 	 0.0000918865 	 0.2244542815 	 -0.0002597027 	 
-0.6388751701 	 -0.2027483489 	 0.1504112316 	 0.0543190752 	 0.1923457019 	 -0.0002990091 	 -0.6061837188 	 -0.0000842583 	 
-0.3435871820 	 -0.2930681924 	 0.1152850225 	 0.3183892940 	 0.2454799602 	 -0.0000305179 	 -0.2876658626 	 -0.0000635982 	 
-0.4972940277 	 -0.2609228348 	 0.1322410048 	 0.2140412043 	 0.2373524007 	 -0.0001741632 	 -0.4522872540 	 -0.0001068305 	 
0.3655352339 	 -0.3151376761 	 0.1361636920 	 0.3599525844 	 0.2718690600 	 0.0001655591 	 0.3154900678 	 -0.0000709587 	 
0.4070199500 	 -0.2854122287 	 0.1369538359 	 0.3417180683 	 0.2491498505 	 0.0001677312 	 0.3554394482 	 -0.0000644128 	 
0.5788154906 	 -0.6780628134 	 0.1940120905 	 -0.4254423497 	 0.6709055205 	 0.0004989956 	 0.5724841605 	 -0.0004574817 	 
0.4838225860 	 -0.1741133398 	 0.1359943613 	 0.3112046799 	 0.1539174955 	 0.0001771509 	 0.4277642363 	 -0.0000322325 	 
-0.1466709119 	 -0.1506368258 	 -0.0137654493 	 -0.0550906873 	 0.0175383389 	 0.0006288823 	 -0.0152083513 	 0.0006275355 	 
-0.2624028953 	 -0.3615500900 	 0.1114076359 	 0.3089718834 	 0.3011834170 	 -0.0000790057 	 -0.2184748998 	 -0.0000769894 	 
0.1074931906 	 0.2944994149 	 0.1373471903 	 0.5274999896 	 -0.1817676547 	 0.0002267534 	 0.0664514449 	 0.0001205323 	 
0.1058627604 	 -0.9125056752 	 0.1961492668 	 -0.5132494123 	 0.9055521902 	 0.0001217384 	 0.1049288571 	 -0.0005787757 	 
0.6733001798 	 -0.6327819982 	 0.1922235666 	 -0.5484055090 	 0.6282145975 	 0.0004035849 	 0.6684453972 	 -0.0005111713 	 
-0.3212624435 	 0.2734118278 	 0.1182927379 	 0.3656253310 	 -0.2207316574 	 -0.0000943786 	 -0.2594616238 	 0.0000880173 	 
-0.4761328493 	 0.4350631891 	 0.1543250871 	 0.1294638473 	 -0.4096229136 	 -0.0002548787 	 -0.4482200203 	 0.0002009366 	 
-0.1705773998 	 -0.1528599065 	 0.0583661448 	 0.2328851343 	 0.0393037058 	 0.0007743870 	 -0.0423835865 	 0.0001514343 	 
0.4669387235 	 -0.0216481317 	 0.1253459363 	 0.3378744215 	 0.0183747016 	 0.0000751584 	 0.3972787428 	 -0.0000492175 	 
-0.3549967038 	 -0.3204288813 	 0.1147176869 	 0.2804428302 	 0.2754421685 	 -0.0001463551 	 -0.3050466397 	 -0.0000882502 	 
-0.4053602272 	 0.4685042747 	 0.1507843191 	 0.1718387543 	 -0.4371972521 	 -0.0001966699 	 -0.3782476571 	 0.0002641295 	 
0.4780356909 	 -0.1227591744 	 0.1318386118 	 0.3266348679 	 0.1068785106 	 0.0001249867 	 0.4161584364 	 -0.0000339865 	 
-0.3388874439 	 0.2971874831 	 0.1277115341 	 0.3691825688 	 -0.2486230267 	 -0.0001213943 	 -0.2835787216 	 0.0000502784 	 
-0.3846010927 	 -0.3233111519 	 0.1230818677 	 0.2780825350 	 0.2834780296 	 -0.0001614333 	 -0.3370303839 	 -0.0000818815 	 
-0.6209277678 	 -0.2261415625 	 0.1491279958 	 0.0717732308 	 0.2139869391 	 -0.0003081086 	 -0.5875846474 	 -0.0001016999 	 
0.4725209013 	 -0.0723525797 	 0.1274965838 	 0.3318338009 	 0.0621480726 	 0.0000898917 	 0.4060221456 	 -0.0000198702 	 
-0.2042576093 	 -0.3548729396 	 0.1112108956 	 0.3505079710 	 0.2814195551 	 -0.0001074108 	 -0.1619001890 	 -0.0000111930 	 
0.4260973207 	 -0.1798294013 	 0.1234384868 	 0.3368791417 	 0.1522223387 	 0.0001784665 	 0.3609078635 	 -0.0000505265 	 
-0.3102843058 	 -0.0040794606 	 0.0994698275 	 0.3774892272 	 0.0023889680 	 -0.0001478077 	 -0.1891507182 	 -0.0000674272 	 
-0.9527155225 	 0.1643375829 	 0.1933981021 	 -0.7039606242 	 -0.1638737371 	 -0.0004799971 	 -0.9501482204 	 -0.0000903214 	 
-0.2507763899 	 -0.3342349589 	 0.1109556812 	 0.3406373627 	 0.2684198797 	 -0.0000893721 	 -0.2012491119 	 -0.0000283966 	 
0.3021734958 	 0.8887372741 	 0.1962295733 	 -0.5865182280 	 -0.8836559653 	 0.0001795359 	 0.3005705471 	 0.0006252712 	 
-0.4872828781 	 0.4074197687 	 0.1527417345 	 0.1453016482 	 -0.3823707714 	 -0.0002631631 	 -0.4572676064 	 0.0002138777 	 
-0.3860242977 	 0.3172656974 	 0.1342781701 	 0.3271250453 	 -0.2775834281 	 -0.0001316754 	 -0.3377027226 	 0.0000902244 	 
0.3923164338 	 -0.8405478542 	 0.2035049933 	 -0.5164679994 	 0.8347320460 	 0.0001475839 	 0.3896925958 	 -0.0005559287 	 
0.4736507852 	 0.1833413253 	 0.1411840180 	 0.3419868430 	 -0.1613393571 	 0.0001655382 	 0.4169230390 	 0.0000664158 	 
0.4441810737 	 0.1806096585 	 0.1327981055 	 0.3509610166 	 -0.1554057911 	 0.0002064336 	 0.3820860227 	 -0.0000121030 	 
0.1929825981 	 0.4346126139 	 0.1426129962 	 0.3958073408 	 -0.3727019404 	 0.0000378856 	 0.1655659347 	 0.0002197691 	 
-0.4351627284 	 0.4657774937 	 0.1550917172 	 0.1496258757 	 -0.4373448083 	 -0.0002064469 	 -0.4086724206 	 0.0002254064 	 
0.4146388625 	 -0.4645301176 	 0.1537519771 	 0.1769092577 	 0.4339642795 	 0.0002169707 	 0.3873273330 	 -0.0001705861 	 
-0.3116477681 	 0.5568912194 	 0.1547458807 	 0.1465895478 	 -0.5230912015 	 -0.0001395414 	 -0.2926514084 	 0.0002619437 	 
0.4612960273 	 0.0289588883 	 0.1256793815 	 0.3462225757 	 -0.0245553361 	 0.0000921232 	 0.3904523812 	 -0.0000513724 	 
0.4555348108 	 0.0795439167 	 0.1260496144 	 0.3474073307 	 -0.0673845845 	 0.0001165029 	 0.3856485952 	 -0.0000486582 	 
-0.6267045945 	 -0.3033660857 	 0.1541447504 	 0.0048116778 	 0.2898867496 	 -0.0003160804 	 -0.5989465094 	 -0.0001694870 	 
0.3597512727 	 -0.2622079131 	 0.1302126132 	 0.3861304262 	 0.2179860148 	 0.0001558382 	 0.2992002602 	 -0.0000483230 	 
-0.3682503898 	 0.2935969793 	 0.1256081545 	 0.3341174547 	 -0.2505993871 	 -0.0001385374 	 -0.3144695702 	 0.0001211946 	 
0.4596693916 	 -0.0991536071 	 0.1216207678 	 0.3191588967 	 0.0845147656 	 0.0001638959 	 0.3922573996 	 -0.0000050106 	 
-0.5688697488 	 -0.4231398250 	 0.1551568059 	 -0.0238915641 	 0.4056899622 	 -0.0002686074 	 -0.5454330033 	 -0.0002116188 	 
-0.1282705142 	 -0.3712393045 	 0.1123621111 	 0.3715108310 	 0.2864163952 	 -0.0000544443 	 -0.0989299121 	 -0.0000411602 	 
-0.6504941208 	 -0.1005589050 	 0.1497257802 	 0.0803136852 	 0.0950204492 	 -0.0003048804 	 -0.6149998007 	 -0.0000778044 	 
0.4266118291 	 -0.4372296809 	 0.1502405308 	 0.1881409329 	 0.4066274548 	 0.0002465193 	 0.3967966106 	 -0.0002339218 	 
-0.2287744619 	 0.6179650403 	 0.1577968769 	 0.1108743916 	 -0.5844090619 	 -0.0001098075 	 -0.2162121621 	 0.0003312631 	 
-0.2468872381 	 0.6416819184 	 0.1623555767 	 0.0596735962 	 -0.6119264568 	 -0.0001707025 	 -0.2354525271 	 0.0003250805 	 
0.4486196655 	 0.0019961158 	 0.1196428810 	 0.3395634154 	 -0.0017719082 	 0.0001208025 	 0.3744201651 	 -0.0000222191 	 
0.6203689613 	 0.2009251959 	 0.1561221595 	 0.1202219118 	 -0.1895115778 	 0.0003396740 	 0.5853682740 	 0.0000755579 	 
0.4542852964 	 -0.0486633478 	 0.1189106804 	 0.3261195296 	 0.0408807264 	 0.0001412711 	 0.3825544090 	 -0.0000098973 	 
0.5288284139 	 0.7330199608 	 0.1931411352 	 -0.4724023072 	 -0.7260743849 	 0.0003527250 	 0.5238532141 	 0.0003986438 	 
-0.1577974590 	 -0.3749237141 	 0.1114486035 	 0.3542004705 	 0.2960889158 	 -0.0001126948 	 -0.1245106648 	 -0.0000570853 	 
-0.2161773766 	 -0.3819967439 	 0.1143585366 	 0.3302905867 	 0.3153434759 	 -0.0000765850 	 -0.1783169101 	 -0.0000817776 	 
0.4498741085 	 0.1300864964 	 0.1290472417 	 0.3515072850 	 -0.1108049045 	 0.0001404026 	 0.3830416289 	 -0.0000339617 	 
0.2728769044 	 0.8834816867 	 0.1916338946 	 -0.5532396701 	 -0.8773254933 	 0.0001591880 	 0.2710778293 	 0.0006330763 	 
0.3734542984 	 -0.4949192631 	 0.1561625314 	 0.1923065514 	 0.4618515896 	 0.0001567317 	 0.3484774675 	 -0.0002007101 	 
-0.4463385752 	 0.4380249097 	 0.1522337787 	 0.1649478538 	 -0.4095988869 	 -0.0002748870 	 -0.4174799633 	 0.0002235839 	 
-0.3529929800 	 0.5264493960 	 0.1535434117 	 0.1514700430 	 -0.4937585135 	 -0.0001669578 	 -0.3310299782 	 0.0002141154 	 
0.4430415704 	 0.0525617126 	 0.1224945144 	 0.3540475542 	 -0.0438395713 	 0.0001279084 	 0.3687554782 	 0.0000088315 	 
-0.2775616605 	 0.8854169248 	 0.1871416653 	 -0.5830474243 	 -0.8793736952 	 -0.0001213216 	 -0.2757049283 	 0.0005256903 	 
0.6373378506 	 0.0485357036 	 0.1520835130 	 0.1336396183 	 -0.0455328856 	 0.0003080184 	 0.5988323007 	 0.0000290096 	 
-0.9491561653 	 -0.1787484657 	 0.1926246047 	 -0.7034256267 	 0.1783259254 	 -0.0006590077 	 -0.9463994824 	 -0.0001264016 	 
0.1289064599 	 0.4786868728 	 0.1421884430 	 0.3647387978 	 -0.4174375397 	 0.0000506333 	 0.1124374110 	 0.0001966724 	 
-0.1902112609 	 0.9017677286 	 0.1867927069 	 -0.5614941078 	 -0.8950734915 	 -0.0000144487 	 -0.1887449909 	 0.0005178565 	 
0.1756009855 	 0.4583947523 	 0.1430828389 	 0.3755848570 	 -0.3982221350 	 0.0000576678 	 0.1525544080 	 0.0002092574 	 
-0.8186210779 	 -0.4266136980 	 0.1849043443 	 -0.5745154497 	 0.4235192886 	 -0.0005163352 	 -0.8129008256 	 -0.0003578967 	 
0.4659367304 	 -0.1502411847 	 0.1256681172 	 0.3078740949 	 0.1302840113 	 0.0001923299 	 0.4043988965 	 -0.0000403795 	 
